title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_glide_XP_ClBr,r_glide_XP_Electro,r_glide_XP_GScore,r_glide_XP_HBond,i_glide_XP_impact_version,r_glide_XP_LipophilicEvdW,r_glide_XP_LowMW,r_glide_XP_Penalties,r_glide_XP_HBPenal,r_glide_XP_ExposPenal,r_glide_XP_RotPenal,r_glide_XP_PhobEn,r_glide_XP_PhobEnHB,r_glide_XP_PhobEnPairHB,r_glide_XP_PiCat,r_glide_XP_PiStack,i_glide_XP_PoseRank,r_glide_XP_Sitemap,r_glide_XP_Zpotr,r_i_glide_gscore,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_energy,r_i_glide_einternal,r_i_glide_emodel
"Z2467445106",9095,Done,36.78,-8.47526,"glide-grid_6eti",,,-8.47526,0,,,,,,,,,,,,,1,,,-8.47526,-33.1412,-6.67455,-39.8158,1.68903,-57.9803
"Z2467445106",9096,Done,36.61,-8.11492,"glide-grid_6eti",,,-8.11492,0,,,,,,,,,,,,,1,,,-8.11492,-33.9513,-4.2115,-38.1628,3.39114,-56.822
"Z2482917133",9097,Done,69.84,-5.08665,"glide-grid_6eti",,,-5.08665,0,,,,,,,,,,,,,1,,,-5.08665,-30.8058,-1.49868,-32.3045,4.82592,-44.898
"Z2482917133",9098,Done,73.12,-4.92342,"glide-grid_6eti",,,-4.92342,0,,,,,,,,,,,,,1,,,-4.92342,-28.6854,-3.95747,-32.6429,3.89221,-42.937
"Z2482926990",9099,Done,128.21,-2.62725,"glide-grid_6eti",,,-2.62725,0,,,,,,,,,,,,,1,,,-2.62725,-39.6319,-3.53732,-43.1692,0,-51.6314
"Z2482926990",9100,Done,116.65,-6.02071,"glide-grid_6eti",,,-6.02071,0,,,,,,,,,,,,,1,,,-6.02071,-41.7183,-1.68641,-43.4048,13.9243,-56.6793
"Z2482926990",9101,Done,58.98,-3.29655,"glide-grid_6eti",,,-3.29655,-0.0105952,,,,,,,,,,,,,1,,,-3.29655,-27.2754,-1.33889,-28.6143,0,-32.8111
"Z2482926990",9102,Done,78.47,-5.63381,"glide-grid_6eti",,,-5.63381,0,,,,,,,,,,,,,1,,,-5.63381,-38.3669,-3.19269,-41.5596,4.2264,-57.5558
"Z2514831292",9103,Done,39.04,-4.33862,"glide-grid_6eti",,,-4.33862,0,,,,,,,,,,,,,1,,,-4.33862,-27.8724,-1.50381,-29.3762,2.42408,-35.7749
"Z2514831292",9104,Done,50.39,-4.72376,"glide-grid_6eti",,,-4.72376,0,,,,,,,,,,,,,1,,,-4.72376,-31.3223,-2.31184,-33.6341,8.16089,-35.8975
"Z2523773246",9105,Done,18.95,-6.16457,"glide-grid_6eti",,,-6.16457,0,,,,,,,,,,,,,1,,,-6.16457,-34.0532,-0.0990612,-34.1523,1.9366,-46.188
"Z2527926755",9106,Done,85.11,-8.0327,"glide-grid_6eti",,,-8.0327,0,,,,,,,,,,,,,1,,,-8.0327,-35.6472,-1.24391,-36.8911,0.637483,-54.177
"Z2527926755",9107,Done,68.92,-8.23087,"glide-grid_6eti",,,-8.23087,-0.7,,,,,,,,,,,,,1,,,-8.23087,-34.7404,-4.399,-39.1394,1.87044,-58.2341
"Z2621502878",9108,Done,52.73,-7.19789,"glide-grid_6eti",,,-7.19789,-0.135441,,,,,,,,,,,,,1,,,-7.19789,-32.4186,-7.20653,-39.6251,2.94524,-50.3151
"Z2621502878",9109,Done,47.86,-7.26959,"glide-grid_6eti",,,-7.26959,-0.7,,,,,,,,,,,,,1,,,-7.26959,-28.6572,-9.91037,-38.5676,1.3579,-54.2675
"Z2656726454",9110,Done,29.65,-7.05897,"glide-grid_6eti",,,-7.05897,0,,,,,,,,,,,,,1,,,-7.05897,-20.9695,-5.87813,-26.8476,4.25234,-32.4184
"Z2656726454",9111,Done,35.23,-7.2096,"glide-grid_6eti",,,-7.2096,0,,,,,,,,,,,,,1,,,-7.2096,-21.4485,-4.11216,-25.5607,2.4345,-33.3974
"Z2656726454",9112,Done,33.18,-4.6738,"glide-grid_6eti",,,-4.6738,0,,,,,,,,,,,,,1,,,-4.6738,-21.7884,-6.66616,-28.4546,1.65873,-39.2147
"Z2656726454",9113,Done,37.34,-4.73744,"glide-grid_6eti",,,-4.73744,0,,,,,,,,,,,,,1,,,-4.73744,-25.1081,-6.97396,-32.0821,0.143753,-44.1444
"Z2705288477",9114,Done,40.7,-6.81023,"glide-grid_6eti",,,-6.81023,-0.0515322,,,,,,,,,,,,,1,,,-6.81023,-36.3743,-2.87982,-39.2541,7.26843,-50.3908
"Z2755274154",9115,Done,86.95,-7.9325,"glide-grid_6eti",,,-7.9325,0,,,,,,,,,,,,,1,,,-7.9325,-38.4632,0.740338,-37.7229,4.51021,-55.9821
"Z2755274154",9116,Done,64.35,-8.16362,"glide-grid_6eti",,,-8.16362,0,,,,,,,,,,,,,1,,,-8.16362,-37.3097,-0.843698,-38.1534,5.5609,-52.9377
"Z2773574124",9117,Done,36.3,-7.55966,"glide-grid_6eti",,,-7.55966,-0.357615,,,,,,,,,,,,,1,,,-7.55966,-37.2023,-1.16899,-38.3713,2.23533,-57.5898
"Z2773574124",9118,Done,36.17,-7.45722,"glide-grid_6eti",,,-7.45722,0,,,,,,,,,,,,,1,,,-7.45722,-34.8638,-0.386251,-35.25,5.10342,-52.9139
"Z2783889064",9119,Done,32.76,-8.63996,"glide-grid_6eti",,,-8.63996,0,,,,,,,,,,,,,1,,,-8.63996,-43.3128,-0.581508,-43.8943,6.55691,-60.6532
"Z2783889064",9120,Done,30.51,-9.56996,"glide-grid_6eti",,,-9.56996,0,,,,,,,,,,,,,1,,,-9.56996,-42.6371,-2.93873,-45.5758,10.5348,-61.2425
"Z3403347913",9121,Done,45.56,-9.74437,"glide-grid_6eti",,,-9.74437,0,,,,,,,,,,,,,1,,,-9.74437,-46.9389,-3.70104,-50.64,2.85913,-67.4158
"Z3403347913",9122,Done,51.75,-9.06924,"glide-grid_6eti",,,-9.06924,-0.7,,,,,,,,,,,,,1,,,-9.06924,-40.081,-5.34967,-45.4306,0.349626,-65.84
"Z3403347913",9123,Done,51.7,-9.51524,"glide-grid_6eti",,,-9.51524,0,,,,,,,,,,,,,1,,,-9.51524,-49.414,-1.54845,-50.9624,0.900341,-72.6096
"Z3403347913",9124,Done,46.57,-8.46682,"glide-grid_6eti",,,-8.46682,0,,,,,,,,,,,,,1,,,-8.46682,-44.6811,-0.84574,-45.5269,1.31023,-60.889
"Z3686050840",9125,Done,30.15,-5.16291,"glide-grid_6eti",,,-5.16291,0,,,,,,,,,,,,,1,,,-5.16291,-25.7446,-3.72635,-29.4709,4.67094,-27.9242
"Z3686050840",9126,Done,37.33,-7.67726,"glide-grid_6eti",,,-7.67726,-0.274671,,,,,,,,,,,,,1,,,-7.67726,-33.1197,-2.96342,-36.0831,4.17282,-45.8293
"Z3686050840",9127,Done,37.22,-7.72445,"glide-grid_6eti",,,-7.72445,-0.550925,,,,,,,,,,,,,1,,,-7.72445,-36.3836,-1.15919,-37.5428,8.985,-45.8666
"Z3686050840",9128,Done,28.76,-7.5731,"glide-grid_6eti",,,-7.5731,0,,,,,,,,,,,,,1,,,-7.5731,-27.7556,-1.8928,-29.6484,2.66655,-38.7265
"Z3686078874",9129,Done,180.77,-6.13353,"glide-grid_6eti",,,-6.13353,0,,,,,,,,,,,,,1,,,-6.13353,-38.6644,-0.665483,-39.3299,3.26837,-58.8811
"Z3686078874",9130,Done,212.03,-5.81867,"glide-grid_6eti",,,-5.81867,-0.48,,,,,,,,,,,,,1,,,-5.81867,-40.1303,-3.54297,-43.6733,7.36868,-63.4157
"Z3686078874",9131,Done,182.41,-6.32984,"glide-grid_6eti",,,-6.32984,-0.0692534,,,,,,,,,,,,,1,,,-6.32984,-37.5134,-6.36072,-43.8741,5.82103,-69.7451
"Z3686078874",9132,Done,196.79,-5.31696,"glide-grid_6eti",,,-5.31696,0,,,,,,,,,,,,,1,,,-5.31696,-41.4568,-4.07019,-45.527,1.66461,-63.0836
"Z3686078874",9133,Done,219.03,-6.14626,"glide-grid_6eti",,,-6.14626,0,,,,,,,,,,,,,1,,,-6.14626,-30.7645,-5.70927,-36.4738,7.76556,-60.1858
"Z3686078874",9134,Done,182.88,-6.21497,"glide-grid_6eti",,,-6.21497,-0.7,,,,,,,,,,,,,1,,,-6.21497,-37.7787,-5.47182,-43.2505,4.60372,-64.725
"Z3686078874",9135,Done,198.28,-5.6904,"glide-grid_6eti",,,-5.6904,-0.0967765,,,,,,,,,,,,,1,,,-5.6904,-39.2666,-3.87314,-43.1398,8.52774,-60.5135
"Z3686078874",9136,Done,200.98,-5.98937,"glide-grid_6eti",,,-5.98937,0,,,,,,,,,,,,,1,,,-5.98937,-39.4155,-2.05688,-41.4724,0,-67.2298
"Z3751912206",9137,Done,69.83,-5.44265,"glide-grid_6eti",,,-5.44265,-0.670703,,,,,,,,,,,,,1,,,-5.44265,-40.5119,-1.31022,-41.8221,1.63987,-58.639
"Z3751912206",9138,Done,74.44,-4.58246,"glide-grid_6eti",,,-4.58246,-0.7,,,,,,,,,,,,,1,,,-4.58246,-39.5974,-4.46663,-44.0641,5.0034,-63.2988
"Z4882105507",9139,Done,76.33,-7.87336,"glide-grid_6eti",,,-7.87336,-0.7,,,,,,,,,,,,,1,,,-7.87336,-34.012,-4.96679,-38.9788,1.06365,-56.8588
"Z1491213648",9140,Done,41.32,-3.50641,"glide-grid_6eti",,,-3.50641,-0.7,,,,,,,,,,,,,1,,,-3.50641,-24.2416,-5.661,-29.9026,4.06337,-40.0319
"Z4152856917",9141,Done,28.73,-1.87105,"glide-grid_6eti",,,-1.87105,0,,,,,,,,,,,,,1,,,-1.87105,-26.4272,-3.81079,-30.238,0.175509,-40.5857
"Z3492686613",9142,Done,4.2,-6.44846,"glide-grid_6eti",,,-6.44846,0,,,,,,,,,,,,,1,,,-6.44846,-24.162,-1.75605,-25.918,0,-33.0226
"Z239135486",9143,Done,56.65,-5.34156,"glide-grid_6eti",,,-5.34156,-0.48,,,,,,,,,,,,,1,,,-5.34156,-23.3076,-4.15744,-27.4651,1.57915,-36.5172
"Z239135486",9144,Done,45.96,-3.67796,"glide-grid_6eti",,,-3.67796,0,,,,,,,,,,,,,1,,,-3.67796,-28.5288,-4.50562,-33.0344,5.83547,-44.664
"Z239135486",9145,Done,32.79,2.40481,"glide-grid_6eti",,,2.40481,-0.289353,,,,,,,,,,,,,1,,,2.40481,-27.027,-4.61851,-31.6455,4.42144,-33.1881
"Z239135486",9146,Done,51.88,-2.76425,"glide-grid_6eti",,,-2.76425,-0.7,,,,,,,,,,,,,1,,,-2.76425,-26.5389,-3.1396,-29.6785,4.59837,-38.3848
"Z1744941858",9147,Done,56.15,-2.16684,"glide-grid_6eti",,,-2.16684,-0.7,,,,,,,,,,,,,1,,,-2.16684,-31.1918,-3.56558,-34.7573,4.33273,-44.0242
"Z1744941858",9148,Done,54.48,-2.15418,"glide-grid_6eti",,,-2.15418,-0.7,,,,,,,,,,,,,1,,,-2.15418,-27.9978,-0.436509,-28.4343,0,-37.0213
"Z398861756",9149,Done,82.65,-5.39897,"glide-grid_6eti",,,-5.39897,-0.7,,,,,,,,,,,,,1,,,-5.39897,-32.0847,-3.2861,-35.3708,6.4694,-47.5795
"Z756450182",9150,Done,102.66,-7.00114,"glide-grid_6eti",,,-7.00114,-0.48,,,,,,,,,,,,,1,,,-7.00114,-28.5141,-7.48204,-35.9962,3.89041,-48.2186
"Z756450182",9151,Done,152.87,-6.62114,"glide-grid_6eti",,,-6.62114,-0.96,,,,,,,,,,,,,1,,,-6.62114,-29.195,-4.18617,-33.3812,7.14271,-41.6752
"Z852067926",9152,Done,59.03,-7.05718,"glide-grid_6eti",,,-7.05718,0,,,,,,,,,,,,,1,,,-7.05718,-26.4208,0.00871387,-26.4121,2.07072,-33.3047
"Z852067926",9153,Done,68.78,-7.28369,"glide-grid_6eti",,,-7.28369,0,,,,,,,,,,,,,1,,,-7.28369,-27.4272,-0.124954,-27.5521,6.04722,-34.373
"Z1518527752",9154,Done,64.78,-5.88774,"glide-grid_6eti",,,-5.88774,-0.601821,,,,,,,,,,,,,1,,,-5.88774,-35.6293,-5.5484,-41.1777,2.11231,-58.2908
"Z1518527752",9155,Done,57.77,-5.6738,"glide-grid_6eti",,,-5.6738,-0.0163411,,,,,,,,,,,,,1,,,-5.6738,-37.133,-3.62286,-40.7559,0.186866,-57.7742
"Z1558849434",9156,Done,36.44,-7.11963,"glide-grid_6eti",,,-7.11963,0,,,,,,,,,,,,,1,,,-7.11963,-32.3569,-4.34469,-36.7016,11.4767,-44.4064
"Z352255128",9157,Done,71.4,-6.1974,"glide-grid_6eti",,,-6.1974,0,,,,,,,,,,,,,1,,,-6.1974,-32.709,-2.41033,-35.1193,5.97214,-49.6022
"Z1079452760",9158,Done,94.61,-4.35479,"glide-grid_6eti",,,-4.35479,0,,,,,,,,,,,,,1,,,-4.35479,-35.9789,-2.57489,-38.5538,1.73584,-52.2153
"Z1079452760",9159,Done,57.67,-7.05076,"glide-grid_6eti",,,-7.05076,0,,,,,,,,,,,,,1,,,-7.05076,-34.2429,-1.24163,-35.4846,10.8729,-45.1053
"Z1397972140",9160,Done,42.27,-7.65514,"glide-grid_6eti",,,-7.65514,0,,,,,,,,,,,,,1,,,-7.65514,-31.8241,-3.50291,-35.327,5.6142,-47.8642
"Z1397972140",9161,Done,40.77,-6.97107,"glide-grid_6eti",,,-6.97107,0,,,,,,,,,,,,,1,,,-6.97107,-30.8582,-0.271104,-31.1293,3.67726,-42.2705
"Z2040445569",9162,Done,67.81,-6.89717,"glide-grid_6eti",,,-6.89717,0,,,,,,,,,,,,,1,,,-6.89717,-29.4621,-2.99495,-32.457,0.362139,-46.6908
"Z2040445569",9163,Done,72.37,-7.2594,"glide-grid_6eti",,,-7.2594,0,,,,,,,,,,,,,1,,,-7.2594,-28.7573,-5.58638,-34.3436,0.307243,-43.5077
"Z1269677832",9164,Done,28.46,-8.02265,"glide-grid_6eti",,,-8.02265,-0.29086,,,,,,,,,,,,,1,,,-8.02265,-31.5507,-2.74731,-34.298,1.06417,-50.7077
"Z1937974656",9165,Done,38.79,-8.8541,"glide-grid_6eti",,,-8.8541,0,,,,,,,,,,,,,1,,,-8.8541,-38.7506,-2.29632,-41.0469,4.4805,-52.1753
"Z1937974656",9166,Done,43.68,-8.3383,"glide-grid_6eti",,,-8.3383,0,,,,,,,,,,,,,1,,,-8.3383,-36.3238,-1.74033,-38.0642,6.07003,-48.7964
"Z162079718",9167,Done,124.93,-5.5182,"glide-grid_6eti",,,-5.5182,0,,,,,,,,,,,,,1,,,-5.5182,-33.6839,-3.38866,-37.0725,5.18622,-55.8791
"Z1267789647",9168,Done,59.73,-7.06446,"glide-grid_6eti",,,-7.06446,0,,,,,,,,,,,,,1,,,-7.06446,-38.665,-0.745544,-39.4106,4.26413,-55.9504
"Z2437509424",9169,Done,45.48,-3.50237,"glide-grid_6eti",,,-3.50237,-0.7,,,,,,,,,,,,,1,,,-3.50237,-25.4491,-5.19767,-30.6468,5.77077,-44.6871
"Z2437509424",9170,Done,60.02,-6.97679,"glide-grid_6eti",,,-6.97679,-0.7,,,,,,,,,,,,,1,,,-6.97679,-27.7163,-5.53289,-33.2492,7.21414,-44.9211
"Z2437509424",9171,Done,59.09,-6.87727,"glide-grid_6eti",,,-6.87727,-0.7,,,,,,,,,,,,,1,,,-6.87727,-31.2619,-6.80061,-38.0625,5.93733,-54.98
"Z2437509424",9172,Done,64.76,-7.59012,"glide-grid_6eti",,,-7.59012,-0.96,,,,,,,,,,,,,1,,,-7.59012,-31.5214,-3.99691,-35.5183,4.13342,-48.1889
"Z445746146",9173,Done,108.41,-4.77907,"glide-grid_6eti",,,-4.77907,-0.7,,,,,,,,,,,,,1,,,-4.77907,-35.0644,-4.16093,-39.2253,5.5296,-54.3126
"Z445746146",9174,Done,166.63,-5.7779,"glide-grid_6eti",,,-5.7779,-0.550512,,,,,,,,,,,,,1,,,-5.7779,-34.1021,-7.40475,-41.5069,8.19783,-54.673
"Z62485247",9175,Done,77.51,-8.49152,"glide-grid_6eti",,,-8.49152,-0.474792,,,,,,,,,,,,,1,,,-8.49152,-46.9298,-0.929976,-47.8598,2.99506,-74.6492
"Z1986516538",9176,Done,98.38,-7.75317,"glide-grid_6eti",,,-7.75317,-0.7,,,,,,,,,,,,,1,,,-7.75317,-42.715,-4.91849,-47.6335,6.36171,-64.155
"Z1123905603",9177,Done,57.29,-5.62956,"glide-grid_6eti",,,-5.62956,0,,,,,,,,,,,,,1,,,-5.62956,-38.8306,-0.665397,-39.496,0.875248,-57.7112
"Z1984150631",9178,Done,63.2,-9.90748,"glide-grid_6eti",,,-9.90748,0,,,,,,,,,,,,,1,,,-9.90748,-44.1613,-4.12467,-48.2859,3.8176,-74.1866
"Z1984150631",9179,Done,70.63,-8.99515,"glide-grid_6eti",,,-8.99515,-0.7,,,,,,,,,,,,,1,,,-8.99515,-46.8847,-1.00435,-47.889,1.59625,-64.256
"Z1984150631",9180,Done,68.39,-9.39341,"glide-grid_6eti",,,-9.39341,0,,,,,,,,,,,,,1,,,-9.39341,-46.4839,0.575132,-45.9087,3.96954,-72.4572
"Z1984150631",9181,Done,60.68,-8.28456,"glide-grid_6eti",,,-8.28456,0,,,,,,,,,,,,,1,,,-8.28456,-47.9877,-1.37278,-49.3605,3.73714,-71.4891
"Z810643914",9182,Done,44.19,-7.65629,"glide-grid_6eti",,,-7.65629,-0.7,,,,,,,,,,,,,1,,,-7.65629,-33.681,-1.87138,-35.5524,6.1128,-52.6695
"Z1985445906",9183,Done,43.61,-8.03471,"glide-grid_6eti",,,-8.03471,0,,,,,,,,,,,,,1,,,-8.03471,-36.0092,0.282742,-35.7265,4.00024,-45.9234
"Z1985445906",9184,Done,42.17,-8.25018,"glide-grid_6eti",,,-8.25018,0,,,,,,,,,,,,,1,,,-8.25018,-38.822,0.829234,-37.9927,1.10961,-51.4152
"Z2441149477",9185,Done,83.85,-8.92454,"glide-grid_6eti",,,-8.92454,0,,,,,,,,,,,,,1,,,-8.92454,-46.4895,-4.88433,-51.3738,4.59772,-75.9051
"Z2441149477",9186,Done,65.05,-6.42797,"glide-grid_6eti",,,-6.42797,0,,,,,,,,,,,,,1,,,-6.42797,-44.3081,-3.13988,-47.4479,6.44126,-62.7422
"Z1967843271",9187,Done,59.39,-8.93725,"glide-grid_6eti",,,-8.93725,0,,,,,,,,,,,,,1,,,-8.93725,-45.8028,-1.43064,-47.2334,5.93496,-66.6596
"Z1967843271",9188,Done,55.25,-8.97391,"glide-grid_6eti",,,-8.97391,0,,,,,,,,,,,,,1,,,-8.97391,-45.2589,0.344502,-44.9144,4.11856,-63.3237
"Z509241776",9189,Done,155.94,-6.30372,"glide-grid_6eti",,,-6.30372,0,,,,,,,,,,,,,1,,,-6.30372,-53.0476,-3.15347,-56.201,4.36953,-94.3647
"Z510617646",9190,Done,96.19,-9.39402,"glide-grid_6eti",,,-9.39402,-1.05108,,,,,,,,,,,,,1,,,-9.39402,-43.3386,-6.77143,-50.1101,4.5352,-77.1676
"Z510617646",9191,Done,100.41,-9.28374,"glide-grid_6eti",,,-9.28374,-0.7,,,,,,,,,,,,,1,,,-9.28374,-40.8261,-5.08588,-45.912,2.52166,-68.9401
"Z2002453576",9192,Done,105.63,-7.39406,"glide-grid_6eti",,,-7.39406,-0.160555,,,,,,,,,,,,,1,,,-7.39406,-44.9945,-0.148962,-45.1434,5.54707,-65.8315
"Z548823048",9193,Done,127.8,-8.32572,"glide-grid_6eti",,,-8.32572,0,,,,,,,,,,,,,1,,,-8.32572,-40.1714,-3.8473,-44.0187,17.4532,-62.3015
"Z548823048",9194,Done,130.76,-7.24226,"glide-grid_6eti",,,-7.24226,0,,,,,,,,,,,,,1,,,-7.24226,-42.4714,-0.164916,-42.6363,10.0044,-56.0948
"Z1497756001",9195,Done,56.5,-7.60705,"glide-grid_6eti",,,-7.60705,0,,,,,,,,,,,,,1,,,-7.60705,-44.4817,-1.36783,-45.8495,4.32675,-67.9078
"Z838112458",9196,Done,55.51,-9.10683,"glide-grid_6eti",,,-9.10683,-0.7,,,,,,,,,,,,,1,,,-9.10683,-42.9803,-5.35504,-48.3353,1.32254,-76.868
"Z1498204315",9197,Done,60.69,-9.63149,"glide-grid_6eti",,,-9.63149,0,,,,,,,,,,,,,1,,,-9.63149,-45.4518,-0.534236,-45.986,2.00503,-64.926
"Z997293264",9198,Done,56,-7.29934,"glide-grid_6eti",,,-7.29934,0,,,,,,,,,,,,,1,,,-7.29934,-36.9132,2.02144,-34.8918,2.62626,-51.0584
"Z997293264",9199,Done,56.57,-7.56061,"glide-grid_6eti",,,-7.56061,0,,,,,,,,,,,,,1,,,-7.56061,-31.9865,0.608363,-31.3782,7.32252,-37.1676
"Z1993854401",9200,Done,39.97,-7.81868,"glide-grid_6eti",,,-7.81868,0,,,,,,,,,,,,,1,,,-7.81868,-40.1924,-0.0909027,-40.2833,2.06121,-57.979
"Z1993854401",9201,Done,43.12,-6.97096,"glide-grid_6eti",,,-6.97096,0,,,,,,,,,,,,,1,,,-6.97096,-39.7436,-1.61235,-41.3559,4.83577,-59.027
"Z1066386960",9202,Done,44.31,-8.10828,"glide-grid_6eti",,,-8.10828,0,,,,,,,,,,,,,1,,,-8.10828,-39.8675,-0.582834,-40.4503,4.13138,-52.5275
"Z1995559043",9203,Done,64.05,-8.44318,"glide-grid_6eti",,,-8.44318,0,,,,,,,,,,,,,1,,,-8.44318,-44.3944,-0.102813,-44.4972,8.36656,-61.2748
"Z1995559043",9204,Done,62.67,-6.90763,"glide-grid_6eti",,,-6.90763,0,,,,,,,,,,,,,1,,,-6.90763,-41.7196,-0.702133,-42.4218,5.83948,-59.9679
"Z2010671297",9205,Done,44.47,-6.24901,"glide-grid_6eti",,,-6.24901,0,,,,,,,,,,,,,1,,,-6.24901,-36.0315,-2.5172,-38.5487,2.67623,-53.8918
"Z2789394813",9206,Done,22.93,-8.43964,"glide-grid_6eti",,,-8.43964,0,,,,,,,,,,,,,1,,,-8.43964,-36.0548,-3.11862,-39.1734,7.19644,-54.8007
"Z2792242330",9207,Done,49.04,-8.68029,"glide-grid_6eti",,,-8.68029,0,,,,,,,,,,,,,1,,,-8.68029,-44.8417,0.218754,-44.6229,1.78466,-67.2282
"Z2845748167",9208,Done,54.56,-8.10389,"glide-grid_6eti",,,-8.10389,-0.7,,,,,,,,,,,,,1,,,-8.10389,-38.9206,-3.29636,-42.217,5.88329,-62.0762
"Z2846310399",9209,Done,61.83,-8.5591,"glide-grid_6eti",,,-8.5591,-1.33,,,,,,,,,,,,,1,,,-8.5591,-35.2037,-6.67086,-41.8746,1.75715,-62.3596
"Z2846310399",9210,Done,59.56,-8.51854,"glide-grid_6eti",,,-8.51854,-1.18499,,,,,,,,,,,,,1,,,-8.51854,-35.4601,-5.92195,-41.382,3.73583,-60.5927
"Z2863937936",9211,Done,64.34,-8.60692,"glide-grid_6eti",,,-8.60692,-0.694027,,,,,,,,,,,,,1,,,-8.60692,-37.9346,-5.81991,-43.7545,5.66905,-62.5065
"Z2863937936",9212,Done,65.15,-8.35678,"glide-grid_6eti",,,-8.35678,-0.176423,,,,,,,,,,,,,1,,,-8.35678,-39.3087,-3.0529,-42.3616,1.4429,-58.1088
"Z2863937936",9213,Done,68.97,-7.7616,"glide-grid_6eti",,,-7.7616,-0.441184,,,,,,,,,,,,,1,,,-7.7616,-36.9816,-1.7868,-38.7684,1.46281,-55.6759
"Z2863937936",9214,Done,64.53,-9.4883,"glide-grid_6eti",,,-9.4883,-0.990305,,,,,,,,,,,,,1,,,-9.4883,-38.1412,-3.97957,-42.1207,6.50237,-58.6143
"Z2863938473",9215,Done,39.29,-6.62191,"glide-grid_6eti",,,-6.62191,0,,,,,,,,,,,,,1,,,-6.62191,-36.544,-1.94106,-38.4851,2.12538,-56.5612
"Z2869375141",9216,Done,136.36,-9.87919,"glide-grid_6eti",,,-9.87919,0,,,,,,,,,,,,,1,,,-9.87919,-43.071,-5.39482,-48.4658,8.31031,-72.6142
"Z2869375141",9217,Done,148.34,-9.18404,"glide-grid_6eti",,,-9.18404,0,,,,,,,,,,,,,1,,,-9.18404,-45.163,-3.6013,-48.7643,5.66157,-76.2496
"Z2872502481",9218,Done,34.02,-7.24817,"glide-grid_6eti",,,-7.24817,0,,,,,,,,,,,,,1,,,-7.24817,-38.0374,-1.49918,-39.5366,5.27077,-51.9227
"Z2878722155",9219,Done,49.74,-8.62194,"glide-grid_6eti",,,-8.62194,0,,,,,,,,,,,,,1,,,-8.62194,-39.9628,-1.61852,-41.5813,2.37594,-65.3508
"Z2878722155",9220,Done,44.69,-8.419,"glide-grid_6eti",,,-8.419,0,,,,,,,,,,,,,1,,,-8.419,-42.1583,-0.956661,-43.1149,3.40701,-60.4129
"Z2931990869",9221,Done,27.72,-7.47025,"glide-grid_6eti",,,-7.47025,0,,,,,,,,,,,,,1,,,-7.47025,-31.8607,-2.19702,-34.0577,6.91209,-41.0806
"Z2931990869",9222,Done,34.35,-7.86684,"glide-grid_6eti",,,-7.86684,-0.254809,,,,,,,,,,,,,1,,,-7.86684,-35.5573,-0.783533,-36.3408,1.10776,-51.8366
"Z2931990869",9223,Done,33.49,-8.32122,"glide-grid_6eti",,,-8.32122,-0.616439,,,,,,,,,,,,,1,,,-8.32122,-28.3375,-4.57805,-32.9156,0.509729,-47.8944
"Z2931990869",9224,Done,32.77,-7.49299,"glide-grid_6eti",,,-7.49299,0,,,,,,,,,,,,,1,,,-7.49299,-37.4639,-2.21809,-39.682,9.16694,-49.2983
"Z2932002997",9225,Done,27.2,-6.0834,"glide-grid_6eti",,,-6.0834,0,,,,,,,,,,,,,1,,,-6.0834,-33.2706,-1.45708,-34.7277,0.591181,-51.3253
"Z2932002997",9226,Done,30.18,-7.33649,"glide-grid_6eti",,,-7.33649,-0.7,,,,,,,,,,,,,1,,,-7.33649,-34.367,-4.56708,-38.934,2.46927,-52.7356
"Z2932002997",9227,Done,31.66,-6.4714,"glide-grid_6eti",,,-6.4714,0,,,,,,,,,,,,,1,,,-6.4714,-32.6512,-2.32798,-34.9791,1.77721,-46.6298
"Z2932002997",9228,Done,30.52,-6.79247,"glide-grid_6eti",,,-6.79247,0,,,,,,,,,,,,,1,,,-6.79247,-34.3763,-4.20292,-38.5793,0.430767,-53.4174
"Z2948873745",9229,Done,83.35,-8.31772,"glide-grid_6eti",,,-8.31772,0,,,,,,,,,,,,,1,,,-8.31772,-49.1006,-3.43642,-52.537,2.38071,-77.87
"Z2952553116",9230,Done,174.98,-7.02553,"glide-grid_6eti",,,-7.02553,-1.87779,,,,,,,,,,,,,1,,,-7.02553,-29.5051,-8.21095,-37.7161,11.3317,-50.8387
"Z2952553116",9231,Done,96.38,-7.02211,"glide-grid_6eti",,,-7.02211,-1.47673,,,,,,,,,,,,,1,,,-7.02211,-31.8665,-7.23848,-39.105,10.9925,-56.4155
"Z2952553116",9232,Done,169.32,-6.45351,"glide-grid_6eti",,,-6.45351,-0.7,,,,,,,,,,,,,1,,,-6.45351,-35.8043,-1.82527,-37.6296,11.5497,-47.3835
"Z2952553116",9233,Done,138.23,-6.40125,"glide-grid_6eti",,,-6.40125,-0.137009,,,,,,,,,,,,,1,,,-6.40125,-31.9512,-4.04345,-35.9947,10.2223,-50.7291
"Z2952553116",9234,Done,164.43,-6.33849,"glide-grid_6eti",,,-6.33849,-1.44,,,,,,,,,,,,,1,,,-6.33849,-27.193,-7.00065,-34.1937,9.15732,-43.7573
