ids,SMILES
Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@H]3CC[C@H]2C3)c1
Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@H]3CC[C@H]2C3)c1
Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@H]3CC[C@H]2C3)c1
Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@H]3CC[C@H]2C3)c1
Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@H]3CC[C@H]2C3)c1
Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@H]3CC[C@H]2C3)c1
Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@H]3CC[C@H]2C3)c1
Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@H]3CC[C@H]2C3)c1
Z2033174769,Cc1ccccc1C1CC(N(C(=O)c2cncc(O)c2)C2CC2)C1
Z1524963184,Cc1n[nH]c(C)c1[C@H](C)CC(=O)N1CCN(c2ccccc2)CC1
Z1524963184,Cc1n[nH]c(C)c1[C@@H](C)CC(=O)N1CCN(c2ccccc2)CC1
Z808830304,O=C(NC1CCN(C(=O)c2ccoc2)CC1)[C@@H]1CCCN(CC(F)(F)F)C1
Z808830304,O=C(NC1CCN(C(=O)c2ccoc2)CC1)[C@H]1CCCN(CC(F)(F)F)C1
Z247390586,NC(=O)[C@H](Sc1nc2c(cnn2-c2cccc(Cl)c2)c(=O)[nH]1)c1ccc(F)cc1
Z247390586,NC(=O)[C@@H](Sc1nc2c(cnn2-c2cccc(Cl)c2)c(=O)[nH]1)c1ccc(F)cc1
Z1527408420,Cc1ccc(S(=O)(=O)N(C)[C@@H]2CCNC2=O)c2cccnc12
Z1527408420,Cc1ccc(S(=O)(=O)N(C)[C@H]2CCNC2=O)c2cccnc12
Z1527863013,CCC[C@H](C)NC(=O)[C@@H]1CCCN(C(=O)c2ccc(Br)cc2-n2cncn2)C1
Z1527863013,CCC[C@@H](C)NC(=O)[C@@H]1CCCN(C(=O)c2ccc(Br)cc2-n2cncn2)C1
Z1527863013,CCC[C@H](C)NC(=O)[C@H]1CCCN(C(=O)c2ccc(Br)cc2-n2cncn2)C1
Z1527863013,CCC[C@@H](C)NC(=O)[C@H]1CCCN(C(=O)c2ccc(Br)cc2-n2cncn2)C1
Z1528500369,O=C(Nc1ccn(CC(=O)N2CCOCC2)n1)c1ccccc1CCC(F)(F)F
Z2436990187,C[C@H]([NH3+])CC(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cc2)nc1
Z2436990187,C[C@@H]([NH3+])CC(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cc2)nc1
Z2037168973,O=C(NCc1cccc(Cl)c1)c1cc2ncccn2n1
Z424646658,Cc1ccc2[nH]c(C(=O)N[C@@H]3CCCc4c3cnn4CCO)cc2c1
Z424646658,Cc1ccc2[nH]c(C(=O)N[C@H]3CCCc4c3cnn4CCO)cc2c1
Z1420784330,CN(Cc1ccc(O)cc1)C(=O)CC1(O)CCCCC1
Z1082424372,O=C(Nc1cnc2ccccc2c1)c1ccc2nccn2c1
Z1082778386,OCCn1cc(Nc2nc(-c3cccnc3)nc3c2CCC3)cn1
Z242649138,CCOC(=O)[C@@H]1CCCN(C(=O)CCn2cnc3ccccc3c2=O)C1
Z242649138,CCOC(=O)[C@H]1CCCN(C(=O)CCn2cnc3ccccc3c2=O)C1
Z751573076,Cc1nc(NCCn2cccn2)c2cnn(C)c2n1
Z1538628496,O=C(Nc1ccc(C(F)(F)F)nc1)NC1(CO)CCCC1
Z1998171974,O=C([C@@H]1CC12CCS(=O)(=O)CC2)N1CCOc2c(Br)cccc21
Z1998171974,O=C([C@H]1CC12CCS(=O)(=O)CC2)N1CCOc2c(Br)cccc21
Z757495132,COc1ccc(C)cc1N1C[C@H](C(=O)NCc2cccc(C)n2)CC1=O
Z757495132,COc1ccc(C)cc1N1C[C@@H](C(=O)NCc2cccc(C)n2)CC1=O
Z1542309083,COc1cccc(-c2cc(NC(=O)c3cccc(-n4cccn4)n3)n(C)n2)c1
Z1098395156,CCS(=O)(=O)c1ccc(CC(=O)NC2(C(=O)[O-])CCCCC2)cc1
Z1098731669,CCc1nnc(CNc2ccc(C(=O)N3CCCC[C@@H]3C)c(Cl)c2)o1
Z1098731669,CCc1nnc(CNc2ccc(C(=O)N3CCCC[C@H]3C)c(Cl)c2)o1
Z828291942,Cc1cccc(NC(=O)[C@@H]2CCCN2C(=O)Cc2ccccc2)n1
Z828291942,Cc1cccc(NC(=O)[C@H]2CCCN2C(=O)Cc2ccccc2)n1
Z1424822893,O=C(c1cnc2ccccn12)N1CCN(c2ncnc3ccsc23)CC1
Z1548684178,Cc1nnc(-c2ccc(C(=O)N3CC[C@H](C4CC4)C3)cc2)o1
Z1548684178,Cc1nnc(-c2ccc(C(=O)N3CC[C@@H](C4CC4)C3)cc2)o1
Z1549754327,COc1cccc([C@H](O)C(=O)N2CCn3cnnc3C2)c1
Z1549754327,COc1cccc([C@@H](O)C(=O)N2CCn3cnnc3C2)c1
Z394600142,C[C@H](CC(=O)N1CCC(NC(=O)C2CC2)CC1)c1ccccc1
Z394600142,C[C@@H](CC(=O)N1CCC(NC(=O)C2CC2)CC1)c1ccccc1
Z1550922277,COc1ccc(CC(=O)N2CCC[C@@H]2c2c(C)n[nH]c2C)cc1F
Z1550922277,COc1ccc(CC(=O)N2CCC[C@H]2c2c(C)n[nH]c2C)cc1F
Z2057246098,Cc1n[nH]cc1C1CCN(C(=O)Nc2cccc(-c3ncn(C)n3)c2)CC1
Z88517719,CC(=O)N1CCC(C(=O)Nc2nc(-c3cc4ccccc4o3)cs2)CC1
Z1554585254,CN1C(=O)NC2(CCN(C(=O)Nc3cccc(C(=O)N4CCc5ccccc54)c3)CC2)C1=O
Z2063092846,CNC(=O)C1C[NH+](Cc2nc(-c3ccccc3)cs2)C1
Z1567779050,CCn1nc(C)c(S(=O)(=O)Nc2ncccc2Cl)c1C
Z2077729193,O=C(Nc1nncn1C1CC1)[C@@H]1CCOc2ccccc21
Z2077729193,O=C(Nc1nncn1C1CC1)[C@H]1CCOc2ccccc21
Z165245374,CS(=O)(=O)c1ccccc1N1CCC[C@@H]1c1cccnc1
Z165245374,CS(=O)(=O)c1ccccc1N1CCC[C@H]1c1cccnc1
Z1580093721,Cc1nc(C(C)(C)NC(=O)Nc2cnn(C(C)(C)C)c2)no1
Z2088076036,Cc1nc(N)c2c(C)c(C(=O)N3CCC[C@@H]4C[C@@H]43)sc2n1
Z2088076036,Cc1nc(N)c2c(C)c(C(=O)N3CCC[C@H]4C[C@@H]43)sc2n1
Z2088076036,Cc1nc(N)c2c(C)c(C(=O)N3CCC[C@@H]4C[C@H]43)sc2n1
Z2088076036,Cc1nc(N)c2c(C)c(C(=O)N3CCC[C@H]4C[C@H]43)sc2n1
Z1152266249,Cc1cc(NC(=O)N2CCC(NC(=O)C3CCOCC3)CC2)on1
Z2088427765,CCc1cc(CC)nc(N2CCN(c3ccccn3)CC2)n1
Z1589400884,CC(C)[C@H](C)CC(=O)NS(=O)(=O)c1ccc2c(c1)OCO2
Z1589400884,CC(C)[C@@H](C)CC(=O)NS(=O)(=O)c1ccc2c(c1)OCO2
Z1601851106,Cc1ccccc1C(C)(C)CNC(=O)N[C@@H]1CCCOCC1
Z1601851106,Cc1ccccc1C(C)(C)CNC(=O)N[C@H]1CCCOCC1
Z1169929994,CC(C)(C)C(=O)NCCc1nc(C23CC4CC(CC(C4)C2)C3)no1
Z1169949015,O=C(Nc1cccc(-c2nc(-c3cccnc3)no2)c1)c1ccc(F)cc1
Z1603743398,CCOc1cc2c(cc1CNC(=O)c1cccc(C(=O)[O-])n1)O[C@H](C)C2
Z1603743398,CCOc1cc2c(cc1CNC(=O)c1cccc(C(=O)[O-])n1)O[C@@H](C)C2
Z1603755299,O=C([O-])COc1cccc(C(=O)N2CCCC3(CCOCC3)C2)c1
Z1603552232,CC(C)c1ncncc1C(=O)NCC(C)(C)C(=O)[O-]
Z607761124,Cn1nccc1[C@@H]1CCC[NH+](CC(=O)Nc2cccc(C(F)(F)F)c2)C1
Z607761124,Cn1nccc1[C@H]1CCC[NH+](CC(=O)Nc2cccc(C(F)(F)F)c2)C1
Z1479532400,Cc1cc(-c2noc(CCC(=O)N3CCC[C@@H]3C[C@H](O)c3ccc(F)cc3)n2)ccc1F
Z1479532400,Cc1cc(-c2noc(CCC(=O)N3CCC[C@H]3C[C@H](O)c3ccc(F)cc3)n2)ccc1F
Z1479532400,Cc1cc(-c2noc(CCC(=O)N3CCC[C@@H]3C[C@@H](O)c3ccc(F)cc3)n2)ccc1F
Z1479532400,Cc1cc(-c2noc(CCC(=O)N3CCC[C@H]3C[C@@H](O)c3ccc(F)cc3)n2)ccc1F
Z167822822,CS(=O)(=O)N1CCN(C(=O)Cn2c(=O)cnc3ccccc32)CC1
Z968517082,Cc1n[nH]c(-c2ccc(NC(=O)CN3C(=O)N[C@](C)(c4ccc5ccccc5c4)C3=O)cc2)n1
Z968517082,Cc1n[nH]c(-c2ccc(NC(=O)CN3C(=O)N[C@@](C)(c4ccc5ccccc5c4)C3=O)cc2)n1
Z1507464558,O=C(NC1CCC(O)CC1)c1nn(-c2ccccc2F)cc1O
Z740498608,O=C(c1cccc(-n2cnnn2)c1)N1CCC[C@@H]1Cc1ccc(F)cc1
Z740498608,O=C(c1cccc(-n2cnnn2)c1)N1CCC[C@H]1Cc1ccc(F)cc1
Z738754656,CC(C)N(Cc1ccccn1)C(=O)c1cccc(Cn2ccnc2)c1
Z1916315540,CC(C)(C(=O)N[C@@H]1CCCOc2cc(F)ccc21)N1CCOCC1
Z1916315540,CC(C)(C(=O)N[C@H]1CCCOc2cc(F)ccc21)N1CCOCC1
Z1438512233,O=C(Nc1cccc(F)c1)N1CCC([C@H](O)C(F)(F)F)CC1
Z1438512233,O=C(Nc1cccc(F)c1)N1CCC([C@@H](O)C(F)(F)F)CC1
Z316347516,COc1cccc(C(=O)N2CC[NH+]([C@H](C)c3nc(C)no3)CC2)c1
Z316347516,COc1cccc(C(=O)N2CC[NH+]([C@@H](C)c3nc(C)no3)CC2)c1
Z983315390,NC(=O)[C@@H]1CCCN(c2ccc(C(=O)Nc3ccc(N4CCN(C(=O)C5CC5)CC4)nc3)cc2)C1
Z983315390,NC(=O)[C@H]1CCCN(c2ccc(C(=O)Nc3ccc(N4CCN(C(=O)C5CC5)CC4)nc3)cc2)C1
Z2017865651,O=C1CC[C@H](NC(=O)Nc2c[nH]nc2-c2nccs2)C2(CCC2)N1
Z2017865651,O=C1CC[C@@H](NC(=O)Nc2c[nH]nc2-c2nccs2)C2(CCC2)N1
Z2217668666,O=c1c(Br)c(NCCc2ccccn2)cnn1-c1ccccn1
Z2217756891,CCc1nc(C(C)C)ccc1C(=O)N1CCCN(C(C)=O)CC1
Z1944146782,CNC(=O)c1cc2cc(NC(=O)C3CC[NH+](C4CC4)CC3)ccc2[nH]1
Z1426443744,O=C(CCc1nc(C2CCCC2)no1)N1CCC(n2cccn2)CC1
Z1996773725,CCOC[C@@H]1CCCN(C(=O)[C@@H]2CCCC(=O)N2)C1
Z1996773725,CCOC[C@H]1CCCN(C(=O)[C@@H]2CCCC(=O)N2)C1
Z1996773725,CCOC[C@@H]1CCCN(C(=O)[C@H]2CCCC(=O)N2)C1
Z1996773725,CCOC[C@H]1CCCN(C(=O)[C@H]2CCCC(=O)N2)C1
Z1518377699,CCCC(=O)N1CCC[C@@H]1C(=O)N1CC[C@H](c2nccn2C)C1
Z1518377699,CCCC(=O)N1CCC[C@H]1C(=O)N1CC[C@H](c2nccn2C)C1
Z1518377699,CCCC(=O)N1CCC[C@@H]1C(=O)N1CC[C@@H](c2nccn2C)C1
Z1518377699,CCCC(=O)N1CCC[C@H]1C(=O)N1CC[C@@H](c2nccn2C)C1
Z1518527342,COc1ccc(C(=O)N[C@]2(C)CCOC2)cc1N1CCNC1=O
Z1518527342,COc1ccc(C(=O)N[C@@]2(C)CCOC2)cc1N1CCNC1=O
Z2032514335,O=C(Nc1cccc(Cn2nc3ccccn3c2=O)c1)c1ccc2cncn2c1
Z1364077911,Cn1cc([C@@H]2CN(C(=O)NCc3ccc(CO)c(F)c3)CCO2)cn1
Z1364077911,Cn1cc([C@H]2CN(C(=O)NCc3ccc(CO)c(F)c3)CCO2)cn1
Z814258348,O=C(Cn1cnnn1)N1CCN(C(=O)N[C@@H]2CCc3c(Cl)cccc32)CC1
Z814258348,O=C(Cn1cnnn1)N1CCN(C(=O)N[C@H]2CCc3c(Cl)cccc32)CC1
Z1526849757,CCc1nc(Nc2cnn(Cc3ccccn3)c2)c2ccsc2n1
Z2438606653,O=C(CC[C@@H]1CC[NH2+]C1)N[C@@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
Z2438606653,O=C(CC[C@H]1CC[NH2+]C1)N[C@@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
Z2438606653,O=C(CC[C@@H]1CC[NH2+]C1)N[C@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
Z2438606653,O=C(CC[C@H]1CC[NH2+]C1)N[C@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
Z1081115726,COc1ccc([C@@H]2CCN(C(=O)CCc3nc(-c4ncccn4)no3)C2)cc1
Z1081115726,COc1ccc([C@H]2CCN(C(=O)CCc3nc(-c4ncccn4)no3)C2)cc1
Z2040128528,O=C1C[C@H](c2nc(-c3cc(OC(F)F)ccc3F)no2)CCN1
Z2040128528,O=C1C[C@@H](c2nc(-c3cc(OC(F)F)ccc3F)no2)CCN1
Z321263808,O=C(N[C@H](c1ccccc1)C1CC1)c1cc(C2CC2)[nH]n1
Z321263808,O=C(N[C@@H](c1ccccc1)C1CC1)c1cc(C2CC2)[nH]n1
Z1083846128,COc1cccc(OCC(=O)N2CCN(C)c3ccccc3C2)c1
Z1422078334,CC1(C)C[C@H](NC(=O)c2cc[nH]c(=O)c2)c2ccccc2O1
Z1422078334,CC1(C)C[C@@H](NC(=O)c2cc[nH]c(=O)c2)c2ccccc2O1
Z1544437419,O=C(c1cc2ccccc2n1Cc1ccccc1F)N1CC[C@@H]2[C@H](CCC(=O)N2C2CC2)C1
Z1544437419,O=C(c1cc2ccccc2n1Cc1ccccc1F)N1CC[C@H]2[C@H](CCC(=O)N2C2CC2)C1
Z1544437419,O=C(c1cc2ccccc2n1Cc1ccccc1F)N1CC[C@@H]2[C@@H](CCC(=O)N2C2CC2)C1
Z1544437419,O=C(c1cc2ccccc2n1Cc1ccccc1F)N1CC[C@H]2[C@@H](CCC(=O)N2C2CC2)C1
Z1544625837,CNc1ncc(C(=O)NCc2cccc(OC)c2)s1
Z1545231373,O=C([O-])c1sc2ccsc2c1CNC(=O)[C@@H]1CCCCO1
Z1545231373,O=C([O-])c1sc2ccsc2c1CNC(=O)[C@H]1CCCCO1
Z2052198847,OC1(Cn2ccnn2)CCN(c2nc3c(F)cccc3o2)CC1
Z1474294666,Cc1csc(-c2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2)n1
Z1474294666,Cc1csc(-c2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)c2)n1
Z459891032,COc1ccc(COCC(=O)N2CCC[C@@H]2C(=O)N(C)C)cc1
Z459891032,COc1ccc(COCC(=O)N2CCC[C@H]2C(=O)N(C)C)cc1
Z1550966808,CC[C@@H]1CN(C(=O)C[C@H](C)c2c(C)n[nH]c2C)C[C@@H]1O
Z1550966808,CC[C@H]1CN(C(=O)C[C@H](C)c2c(C)n[nH]c2C)C[C@@H]1O
Z1550966808,CC[C@@H]1CN(C(=O)C[C@@H](C)c2c(C)n[nH]c2C)C[C@@H]1O
Z1550966808,CC[C@H]1CN(C(=O)C[C@@H](C)c2c(C)n[nH]c2C)C[C@@H]1O
Z1550966808,CC[C@@H]1CN(C(=O)C[C@H](C)c2c(C)n[nH]c2C)C[C@H]1O
Z1550966808,CC[C@H]1CN(C(=O)C[C@H](C)c2c(C)n[nH]c2C)C[C@H]1O
Z1550966808,CC[C@@H]1CN(C(=O)C[C@@H](C)c2c(C)n[nH]c2C)C[C@H]1O
Z1550966808,CC[C@H]1CN(C(=O)C[C@@H](C)c2c(C)n[nH]c2C)C[C@H]1O
Z318737114,C[C@@H]1CCCCN1C(=O)C[NH+]1CCN(C(=O)c2ccc[nH]2)CC1
Z318737114,C[C@H]1CCCCN1C(=O)C[NH+]1CCN(C(=O)c2ccc[nH]2)CC1
Z2434936558,C[C@]1(c2cccc(NC(=O)CCC3CC[NH2+]CC3)c2)NC(=O)NC1=O
Z2434936558,C[C@@]1(c2cccc(NC(=O)CCC3CC[NH2+]CC3)c2)NC(=O)NC1=O
Z2059051301,O=C(NCCC1(O)CCC1)Nc1cccc2c1CCO2
Z2063986137,CO[C@@H]1C[C@H](CO)N(C(=O)c2cnc(C)nc2C)C1
Z2063986137,CO[C@H]1C[C@H](CO)N(C(=O)c2cnc(C)nc2C)C1
Z2063986137,CO[C@@H]1C[C@@H](CO)N(C(=O)c2cnc(C)nc2C)C1
Z2063986137,CO[C@H]1C[C@@H](CO)N(C(=O)c2cnc(C)nc2C)C1
Z1608001171,Cc1ncc(C(=O)N2CC[C@H](Cc3ccccc3)C2)c(C)n1
Z1608001171,Cc1ncc(C(=O)N2CC[C@@H](Cc3ccccc3)C2)c(C)n1
Z1179630497,COc1ccccc1C(=O)NCC(=O)N1CCn2c(nnc2C2CC2)C1
Z2230721260,CCn1c(NC(=O)C2Cc3ccccc3C2)nc2cccnc21
Z2109700551,COc1cc2c(cc1NC(=O)NCc1cnn(C)n1)NC(=O)CC2
Z2112530588,Cc1cc(S(=O)(=O)N(C)[C@H](C)C(=O)[O-])c2ncccc2c1
Z2112530588,Cc1cc(S(=O)(=O)N(C)[C@@H](C)C(=O)[O-])c2ncccc2c1
Z2232891372,CC(C)[C@@H]1CN(C(=O)C2CCN(c3ccc(C#N)cn3)CC2)CCCO1
Z2232891372,CC(C)[C@H]1CN(C(=O)C2CCN(c3ccc(C#N)cn3)CC2)CCCO1
Z1663457653,O=C(COc1ccccc1F)N1CCCCC[C@@H]1c1ncon1
Z1663457653,O=C(COc1ccccc1F)N1CCCCC[C@H]1c1ncon1
Z2167823140,Cc1nc2ccc(NC(=O)N3C[C@H](O)C[C@@H]3CO)cn2n1
Z2167823140,Cc1nc2ccc(NC(=O)N3C[C@@H](O)C[C@@H]3CO)cn2n1
Z2167823140,Cc1nc2ccc(NC(=O)N3C[C@H](O)C[C@H]3CO)cn2n1
Z2167823140,Cc1nc2ccc(NC(=O)N3C[C@@H](O)C[C@H]3CO)cn2n1
Z2179680517,Cc1ccc2c(c1)[C@@H]1C[NH+](C)CC[C@@H]1N2S(=O)(=O)c1c[nH]c(C(F)(F)F)c1
Z2179680517,Cc1ccc2c(c1)[C@H]1C[NH+](C)CC[C@@H]1N2S(=O)(=O)c1c[nH]c(C(F)(F)F)c1
Z2179680517,Cc1ccc2c(c1)[C@@H]1C[NH+](C)CC[C@H]1N2S(=O)(=O)c1c[nH]c(C(F)(F)F)c1
Z2179680517,Cc1ccc2c(c1)[C@H]1C[NH+](C)CC[C@H]1N2S(=O)(=O)c1c[nH]c(C(F)(F)F)c1
Z1265513596,Cc1ccc(N2CCC[C@H](NC(=O)c3cccnc3N3CCOCC3)C2=O)cc1
Z1265513596,Cc1ccc(N2CCC[C@@H](NC(=O)c3cccnc3N3CCOCC3)C2=O)cc1
Z1802949984,O=C(NCc1cccc2cc[nH]c12)N1CC[C@]2(C1)OCc1ccccc12
Z1802949984,O=C(NCc1cccc2cc[nH]c12)N1CC[C@@]2(C1)OCc1ccccc12
Z1956090430,COCC1(C(=O)[O-])CCN(C(=O)c2cc(-c3ccc(F)cc3)[nH]n2)CC1
Z1903976474,COc1ccc(S(=O)(=O)NC(=O)[C@@H]2CCCOCC2)c(C)c1C
Z1903976474,COc1ccc(S(=O)(=O)NC(=O)[C@H]2CCCOCC2)c(C)c1C
Z2201244509,NS(=O)(=O)c1ccccc1CNC(=O)[C@H](O)C1CCCCC1
Z2201244509,NS(=O)(=O)c1ccccc1CNC(=O)[C@@H](O)C1CCCCC1
Z1348331625,c1cncc([C@@H]2CCCN2c2nc(C3CC3)ns2)c1
Z1348331625,c1cncc([C@H]2CCCN2c2nc(C3CC3)ns2)c1
Z1360790373,CC(C)[NH+]1CCC(C(=O)NC[C@](C)(O)CN2CCOCC2)CC1
Z1360790373,CC(C)[NH+]1CCC(C(=O)NC[C@@](C)(O)CN2CCOCC2)CC1
Z1753998016,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)c2csc3c2CCCC3)o1
Z1753998016,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)c2csc3c2CCCC3)o1
Z1753998016,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)c2csc3c2CCCC3)o1
Z1753998016,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)c2csc3c2CCCC3)o1
Z1753998310,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)Cc2coc3cc(C)c(C)cc23)o1
Z1753998310,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)Cc2coc3cc(C)c(C)cc23)o1
Z1753998310,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)Cc2coc3cc(C)c(C)cc23)o1
Z1753998310,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)Cc2coc3cc(C)c(C)cc23)o1
Z1178147070,O=C(c1ccccc1O)N1CC[C@H](c2ccco2)C1
Z1178147070,O=C(c1ccccc1O)N1CC[C@@H](c2ccco2)C1
Z1783376583,O=C(c1cccc(F)c1)N1CCCN(C(=O)c2ncsc2-c2ccccc2)CC1
Z2254581857,C[C@H](c1ccc(C(F)(F)F)cc1)N(C)C(=O)c1ccc(C#N)n1C
Z2254581857,C[C@@H](c1ccc(C(F)(F)F)cc1)N(C)C(=O)c1ccc(C#N)n1C
Z2274103382,O=S1(=O)CC[C@]2(CCCN(c3ccncc3Cl)C2)C1
Z2274103382,O=S1(=O)CC[C@@]2(CCCN(c3ccncc3Cl)C2)C1
Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@@H]1C[C@@H]2CC[C@@H]1O2
Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@H]1C[C@@H]2CC[C@@H]1O2
Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@@H]1C[C@H]2CC[C@@H]1O2
Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@H]1C[C@H]2CC[C@@H]1O2
Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@@H]1C[C@@H]2CC[C@H]1O2
Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@H]1C[C@@H]2CC[C@H]1O2
Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@@H]1C[C@H]2CC[C@H]1O2
Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@H]1C[C@H]2CC[C@H]1O2
Z2353288125,COc1ccc(OCCNC(=O)N2CCO[C@H](C(=O)[O-])C2)cc1
Z2353288125,COc1ccc(OCCNC(=O)N2CCO[C@@H](C(=O)[O-])C2)cc1
Z2358615918,O=C([O-])c1cccc(N2CCC[C@H](C(=O)Nc3ccccc3)C2)n1
Z2358615918,O=C([O-])c1cccc(N2CCC[C@@H](C(=O)Nc3ccccc3)C2)n1
Z2407604707,CC(C)(C[C@@H]1CCCN(C(=O)[C@@H]2C3CCC(CC3)[C@@H]2C(F)(F)F)C1)C(N)=O
Z2407604707,CC(C)(C[C@H]1CCCN(C(=O)[C@@H]2C3CCC(CC3)[C@@H]2C(F)(F)F)C1)C(N)=O
Z2407604707,CC(C)(C[C@@H]1CCCN(C(=O)[C@H]2C3CCC(CC3)[C@@H]2C(F)(F)F)C1)C(N)=O
Z2407604707,CC(C)(C[C@H]1CCCN(C(=O)[C@H]2C3CCC(CC3)[C@@H]2C(F)(F)F)C1)C(N)=O
Z2407604707,CC(C)(C[C@@H]1CCCN(C(=O)[C@@H]2C3CCC(CC3)[C@H]2C(F)(F)F)C1)C(N)=O
Z2407604707,CC(C)(C[C@H]1CCCN(C(=O)[C@@H]2C3CCC(CC3)[C@H]2C(F)(F)F)C1)C(N)=O
Z2407604707,CC(C)(C[C@@H]1CCCN(C(=O)[C@H]2C3CCC(CC3)[C@H]2C(F)(F)F)C1)C(N)=O
Z2407604707,CC(C)(C[C@H]1CCCN(C(=O)[C@H]2C3CCC(CC3)[C@H]2C(F)(F)F)C1)C(N)=O
Z2446452530,O=C([O-])CCCCNC(=O)[C@@H]1CCc2ncncc2C1
Z2446452530,O=C([O-])CCCCNC(=O)[C@H]1CCc2ncncc2C1
Z2460770631,C[C@]1(C(=O)[O-])CCCN(C(=O)Cc2cnn3ccccc23)C1
Z2460770631,C[C@@]1(C(=O)[O-])CCCN(C(=O)Cc2cnn3ccccc23)C1
Z2465903768,NS(=O)(=O)c1ccc(N2CCC[C@H](OCC(F)(F)F)C2)c(C(=O)[O-])c1
Z2465903768,NS(=O)(=O)c1ccc(N2CCC[C@@H](OCC(F)(F)F)C2)c(C(=O)[O-])c1
Z2639155473,C[C@@H]1CC[C@H](c2ccccc2)N(C(=O)c2cccc(-n3cncn3)n2)C1
Z2639155473,C[C@H]1CC[C@H](c2ccccc2)N(C(=O)c2cccc(-n3cncn3)n2)C1
Z2639155473,C[C@@H]1CC[C@@H](c2ccccc2)N(C(=O)c2cccc(-n3cncn3)n2)C1
Z2639155473,C[C@H]1CC[C@@H](c2ccccc2)N(C(=O)c2cccc(-n3cncn3)n2)C1
Z2691002814,COCCN(C)C(=O)[C@@H]1C[C@H](C)Cc2cn[nH]c21
Z2691002814,COCCN(C)C(=O)[C@H]1C[C@H](C)Cc2cn[nH]c21
Z2691002814,COCCN(C)C(=O)[C@@H]1C[C@@H](C)Cc2cn[nH]c21
Z2691002814,COCCN(C)C(=O)[C@H]1C[C@@H](C)Cc2cn[nH]c21
Z2734142047,O=C([O-])C[C@H](NC(=O)C1CCCC1)c1ccccn1
Z2734142047,O=C([O-])C[C@@H](NC(=O)C1CCCC1)c1ccccn1
Z2767292502,COc1cnc(C(=O)N2CC[C@H](c3ccccc3)C2)c(F)c1
Z2767292502,COc1cnc(C(=O)N2CC[C@@H](c3ccccc3)C2)c(F)c1
Z2784312542,Cn1nccc1[C@@H]1C[NH+](C)CC[C@@H]1C(=O)NCC1CCC2(CC1)CC2
Z2784312542,Cn1nccc1[C@@H]1C[NH+](C)CC[C@H]1C(=O)NCC1CCC2(CC1)CC2
Z2784312542,Cn1nccc1[C@H]1C[NH+](C)CC[C@@H]1C(=O)NCC1CCC2(CC1)CC2
Z2784312542,Cn1nccc1[C@H]1C[NH+](C)CC[C@H]1C(=O)NCC1CCC2(CC1)CC2
Z2785338112,CN(C)C(=O)c1cccc(C(=O)NC2CC(S(=O)(=O)c3ccccc3)C2)c1
Z2829604914,COc1nsc(C[NH2+]C[C@H](CO)CC2CC2)c1Br
Z2829604914,COc1nsc(C[NH2+]C[C@@H](CO)CC2CC2)c1Br
Z1563920565,Cc1nc(N[C@H](C)CN2CCCC2=O)cc(-c2ccccn2)n1
Z1563920565,Cc1nc(N[C@@H](C)CN2CCCC2=O)cc(-c2ccccn2)n1
